session_id,timestamp,kpm,inter_key_avg,switch_rate,scroll_velocity,scroll_delta,mouse_entropy,idle_ratio,tab_count,domain_switches,time_of_day,cls_target
sess_0056,2026-05-18T06:03:00+00:00,63.46,,0.23,151.6,4.55,0.12,0.03,2,0.22,-0.9808,56.43
sess_0056,2026-05-18T06:04:00+00:00,62.96,,0.24,147.34,3.26,0.11,0.02,2,0.23,-0.9659,56.44
sess_0056,2026-05-18T06:05:00+00:00,62.56,,0.25,160.02,3.47,0.13,0.03,3,0.23,-0.9469,56.45
sess_0056,2026-05-18T06:06:00+00:00,62.7,,0.23,159.92,3.07,0.12,0.03,3,0.2,-0.9239,56.46
sess_0056,2026-05-18T06:07:00+00:00,66.35,,0.23,153.61,5.63,0.12,0.02,3,0.21,-0.8969,56.47
sess_0056,2026-05-18T06:08:00+00:00,62.31,,0.23,146.22,2.92,0.12,0.03,3,0.19,-0.866,56.48
sess_0056,2026-05-18T06:09:00+00:00,64.78,,0.24,162.71,2.66,0.11,0.02,3,0.21,-0.8315,56.49
sess_0056,2026-05-18T06:10:00+00:00,61.58,,0.25,150.44,3.99,0.12,0.03,3,0.25,-0.7934,56.5
sess_0056,2026-05-18T06:11:00+00:00,62.34,,0.25,157.85,4.03,0.1,0.03,3,0.24,-0.7518,56.51
sess_0056,2026-05-18T06:12:00+00:00,61.7,,0.23,165.02,3.74,0.11,0.03,3,0.27,-0.7071,56.52
sess_0056,2026-05-18T06:13:00+00:00,64.57,,0.21,172.4,3.84,0.12,0.02,3,0.24,-0.6593,56.53
sess_0056,2026-05-18T06:14:00+00:00,61.08,,0.24,145.32,3.55,0.11,0.02,3,0.23,-0.6088,56.54
sess_0056,2026-05-18T06:15:00+00:00,61.43,,0.26,174.98,3.94,0.12,0.02,3,0.21,-0.5556,56.55
sess_0056,2026-05-18T06:16:00+00:00,60.31,,0.27,168.56,3.59,0.12,0.02,3,0.23,-0.5,56.56
sess_0056,2026-05-18T06:17:00+00:00,60.19,,0.23,160.2,2.99,0.12,0.02,3,0.22,-0.4423,56.57
sess_0056,2026-05-18T06:18:00+00:00,61.73,,0.24,149.25,2.63,0.11,0.03,3,0.27,-0.3827,56.58
sess_0056,2026-05-18T06:19:00+00:00,58.04,,0.22,168.52,3.72,0.12,0.03,3,0.2,-0.3214,56.59
sess_0056,2026-05-18T06:20:00+00:00,62.64,,0.24,157.31,5.81,0.11,0.03,3,0.24,-0.2588,56.6
sess_0056,2026-05-18T06:21:00+00:00,61.91,,0.19,172.57,3.98,0.11,0.02,3,0.26,-0.1951,56.61
sess_0056,2026-05-18T06:22:00+00:00,61.37,,0.25,160.86,3.65,0.11,0.02,3,0.23,-0.1305,56.62
sess_0056,2026-05-18T06:23:00+00:00,61.89,,0.24,155.07,2.45,0.12,0.02,3,0.24,-0.0654,56.63
sess_0056,2026-05-18T06:24:00+00:00,60.27,,0.32,136.71,5.16,0.12,0.02,3,0.26,0.0,56.64
sess_0056,2026-05-18T06:25:00+00:00,65.24,,0.26,158.3,4.65,0.12,0.03,3,0.22,0.0654,56.65
sess_0056,2026-05-18T06:26:00+00:00,62.5,,0.21,156.27,4.05,0.12,0.02,3,0.23,0.1305,56.66
sess_0056,2026-05-18T06:27:00+00:00,60.14,,0.23,151.07,4.12,0.12,0.02,3,0.31,0.1951,56.67
sess_0056,2026-05-18T06:28:00+00:00,62.99,,0.18,162.19,4.67,0.12,0.03,3,0.25,0.2588,56.68
sess_0056,2026-05-18T06:29:00+00:00,62.39,,0.23,152.68,5.41,0.11,0.02,3,0.24,0.3214,56.69
sess_0056,2026-05-18T06:30:00+00:00,60.51,,0.23,162.01,5.42,0.11,0.02,2,0.26,0.3827,56.7
sess_0056,2026-05-18T06:31:00+00:00,64.77,,0.23,154.1,4.69,0.14,0.02,3,0.24,0.4423,56.71
sess_0056,2026-05-18T06:32:00+00:00,59.24,,0.21,149.66,3.23,0.12,0.02,2,0.21,0.5,56.72
sess_0056,2026-05-18T06:33:00+00:00,65.48,,0.23,147.28,3.94,0.12,0.02,3,0.25,0.5556,56.73
sess_0056,2026-05-18T06:34:00+00:00,62.08,,0.22,159.32,3.58,0.12,0.02,3,0.23,0.6088,56.74
sess_0056,2026-05-18T06:35:00+00:00,63.06,,0.28,166.41,4.38,0.12,0.02,3,0.23,0.6593,56.75
sess_0056,2026-05-18T06:36:00+00:00,61.77,,0.25,145.86,3.82,0.12,0.03,3,0.23,0.7071,56.76
sess_0056,2026-05-18T06:37:00+00:00,65.14,,0.25,151.15,3.97,0.11,0.02,3,0.23,0.7518,56.77
sess_0056,2026-05-18T06:38:00+00:00,66.36,,0.24,164.56,5.08,0.12,0.02,3,0.27,0.7934,56.78
sess_0056,2026-05-18T06:39:00+00:00,61.12,,0.24,141.41,3.95,0.12,0.02,3,0.3,0.8315,56.79
sess_0056,2026-05-18T06:40:00+00:00,61.55,,0.24,156.03,5.21,0.13,0.02,3,0.23,0.866,56.8
sess_0056,2026-05-18T06:41:00+00:00,63.83,,0.26,169.22,3.54,0.11,0.02,3,0.22,0.8969,56.81
sess_0056,2026-05-18T06:42:00+00:00,59.02,,0.23,149.34,4.33,0.12,0.02,2,0.25,0.9239,56.82
sess_0056,2026-05-18T06:43:00+00:00,66.51,,0.27,159.48,4.7,0.13,0.02,2,0.22,0.9469,56.83
sess_0056,2026-05-18T06:44:00+00:00,65.13,,0.24,180.42,5.18,0.12,0.02,3,0.22,0.9659,56.84
sess_0056,2026-05-18T06:45:00+00:00,65.04,,0.24,151.8,3.71,0.12,0.02,3,0.26,0.9808,56.85
sess_0056,2026-05-18T06:46:00+00:00,61.13,,0.23,161.26,3.48,0.12,0.02,3,0.25,0.9914,56.86
sess_0056,2026-05-18T06:47:00+00:00,68.39,,0.25,168.74,2.0,0.11,0.02,3,0.25,0.9979,56.87
sess_0056,2026-05-18T06:48:00+00:00,63.34,,0.23,147.09,4.79,0.13,0.02,2,0.26,1.0,56.88
sess_0056,2026-05-18T06:49:00+00:00,63.51,,0.22,141.04,3.39,0.11,0.03,3,0.23,0.9979,56.89
sess_0056,2026-05-18T06:50:00+00:00,62.34,,0.21,152.66,3.25,0.12,0.02,3,0.24,0.9914,56.9
sess_0056,2026-05-18T06:51:00+00:00,60.81,,0.25,142.96,4.75,0.11,0.03,3,0.26,0.9808,56.91
sess_0056,2026-05-18T06:52:00+00:00,65.97,,0.25,157.33,3.61,0.11,0.03,2,0.24,0.9659,56.92
sess_0056,2026-05-18T06:53:00+00:00,62.2,,0.23,158.35,2.39,0.12,0.02,3,0.23,0.9469,56.93
sess_0056,2026-05-18T06:54:00+00:00,61.89,,0.29,145.27,3.93,0.12,0.03,3,0.21,0.9239,56.94
sess_0056,2026-05-18T06:55:00+00:00,60.74,,0.24,166.8,5.22,0.12,0.02,3,0.26,0.8969,56.95
sess_0056,2026-05-18T06:56:00+00:00,61.61,,0.22,145.31,0.45,0.11,0.02,3,0.26,0.866,56.96
sess_0056,2026-05-18T06:57:00+00:00,63.27,,0.26,147.37,4.24,0.12,0.02,3,0.25,0.8315,56.97
sess_0056,2026-05-18T06:58:00+00:00,61.2,,0.2,154.36,1.09,0.12,0.02,3,0.23,0.7934,56.98
sess_0056,2026-05-18T06:59:00+00:00,64.58,,0.21,170.81,3.62,0.11,0.02,3,0.2,0.7518,56.99
sess_0057,2026-05-18T07:00:00+00:00,61.03,,0.2,146.43,3.22,0.11,0.02,3,0.21,0.7071,57.0
sess_0057,2026-05-18T07:01:00+00:00,61.84,,0.24,166.43,5.77,0.12,0.02,3,0.2,0.6593,57.01
sess_0057,2026-05-18T07:02:00+00:00,56.32,,0.23,172.28,2.07,0.13,0.02,3,0.22,0.6088,57.02
sess_0057,2026-05-18T07:03:00+00:00,62.86,,0.24,165.37,3.37,0.11,0.02,3,0.26,0.5556,57.03
sess_0057,2026-05-18T07:04:00+00:00,65.75,,0.22,171.65,3.45,0.11,0.03,3,0.24,0.5,57.04
sess_0057,2026-05-18T07:05:00+00:00,61.24,,0.21,158.67,4.56,0.12,0.03,3,0.22,0.4423,57.05
sess_0057,2026-05-18T07:06:00+00:00,61.19,,0.2,169.9,5.12,0.12,0.02,2,0.28,0.3827,57.06
sess_0057,2026-05-18T07:07:00+00:00,62.3,,0.23,179.01,2.42,0.11,0.02,3,0.25,0.3214,57.07
sess_0057,2026-05-18T07:08:00+00:00,63.12,,0.24,158.83,5.38,0.11,0.03,3,0.24,0.2588,57.08
sess_0057,2026-05-18T07:09:00+00:00,66.64,,0.25,145.45,2.97,0.12,0.02,3,0.27,0.1951,57.09
sess_0057,2026-05-18T07:10:00+00:00,64.84,,0.21,166.95,4.24,0.13,0.03,3,0.29,0.1305,57.1
sess_0057,2026-05-18T07:11:00+00:00,65.58,,0.23,158.24,3.82,0.12,0.02,3,0.27,0.0654,57.11
sess_0057,2026-05-18T07:12:00+00:00,65.86,,0.2,150.99,6.37,0.12,0.02,3,0.23,0.0,57.12
sess_0057,2026-05-18T07:13:00+00:00,63.4,,0.23,164.93,2.22,0.11,0.02,3,0.23,-0.0654,57.13
sess_0057,2026-05-18T07:14:00+00:00,67.54,,0.28,160.35,5.61,0.13,0.02,3,0.23,-0.1305,57.14
sess_0057,2026-05-18T07:15:00+00:00,68.22,,0.24,157.08,4.05,0.11,0.03,3,0.25,-0.1951,57.15
sess_0057,2026-05-18T07:16:00+00:00,65.68,,0.22,153.71,3.1,0.11,0.02,3,0.21,-0.2588,57.16
sess_0057,2026-05-18T07:17:00+00:00,65.0,,0.24,157.31,3.11,0.11,0.02,3,0.21,-0.3214,57.17
sess_0057,2026-05-18T07:18:00+00:00,62.25,,0.2,151.44,3.89,0.12,0.03,3,0.25,-0.3827,57.18
sess_0057,2026-05-18T07:19:00+00:00,64.77,,0.23,128.66,5.61,0.11,0.02,3,0.28,-0.4423,57.19
sess_0057,2026-05-18T07:20:00+00:00,61.8,,0.25,155.84,5.01,0.12,0.03,3,0.24,-0.5,57.2
sess_0057,2026-05-18T07:21:00+00:00,66.17,,0.26,154.51,1.74,0.12,0.02,3,0.24,-0.5556,57.21
sess_0057,2026-05-18T07:22:00+00:00,58.22,,0.19,165.33,5.57,0.12,0.02,3,0.26,-0.6088,57.22
sess_0057,2026-05-18T07:23:00+00:00,66.46,,0.2,163.57,4.25,0.12,0.03,3,0.3,-0.6593,57.23
sess_0057,2026-05-18T07:24:00+00:00,63.65,,0.26,146.71,4.91,0.12,0.02,3,0.21,-0.7071,57.24
sess_0057,2026-05-18T07:25:00+00:00,60.61,,0.26,162.7,4.32,0.11,0.03,3,0.25,-0.7518,57.25
sess_0057,2026-05-18T07:26:00+00:00,62.3,,0.22,159.19,2.23,0.12,0.03,3,0.24,-0.7934,57.26
sess_0057,2026-05-18T07:27:00+00:00,63.37,,0.21,143.15,5.49,0.11,0.02,3,0.24,-0.8315,57.27
sess_0057,2026-05-18T07:28:00+00:00,64.82,,0.23,159.53,2.16,0.13,0.02,3,0.23,-0.866,57.28
sess_0057,2026-05-18T07:29:00+00:00,63.49,,0.25,145.82,2.38,0.12,0.03,3,0.24,-0.8969,57.29
sess_0057,2026-05-18T07:30:00+00:00,61.36,,0.27,168.34,3.75,0.11,0.02,2,0.28,-0.9239,57.3
sess_0057,2026-05-18T07:31:00+00:00,64.66,,0.21,166.88,3.78,0.13,0.02,3,0.26,-0.9469,57.31
sess_0057,2026-05-18T07:32:00+00:00,64.49,,0.24,147.52,3.47,0.11,0.02,3,0.24,-0.9659,57.32
sess_0057,2026-05-18T07:33:00+00:00,66.63,,0.23,161.31,4.73,0.12,0.02,3,0.22,-0.9808,57.33
sess_0057,2026-05-18T07:34:00+00:00,58.29,,0.21,158.5,2.31,0.12,0.03,3,0.25,-0.9914,57.34
sess_0057,2026-05-18T07:35:00+00:00,59.93,,0.23,159.98,3.73,0.11,0.03,3,0.22,-0.9979,57.35
sess_0057,2026-05-18T07:36:00+00:00,64.81,,0.22,168.71,5.27,0.12,0.02,3,0.28,-1.0,57.36
sess_0057,2026-05-18T07:37:00+00:00,62.6,,0.23,159.62,1.42,0.12,0.02,3,0.22,-0.9979,57.37
sess_0057,2026-05-18T07:38:00+00:00,63.78,,0.2,158.2,4.42,0.12,0.02,3,0.25,-0.9914,57.38
sess_0057,2026-05-18T07:39:00+00:00,67.23,,0.25,155.82,5.51,0.11,0.02,3,0.26,-0.9808,57.39
sess_0057,2026-05-18T07:40:00+00:00,60.39,,0.27,171.32,2.03,0.11,0.02,3,0.28,-0.9659,57.4
sess_0057,2026-05-18T07:41:00+00:00,62.55,,0.21,164.84,3.45,0.12,0.03,3,0.26,-0.9469,57.41
sess_0057,2026-05-18T07:42:00+00:00,62.27,,0.24,153.82,3.63,0.11,0.02,3,0.23,-0.9239,57.42
sess_0057,2026-05-18T07:43:00+00:00,58.16,,0.24,165.52,4.63,0.11,0.02,2,0.21,-0.8969,57.43
sess_0057,2026-05-18T07:44:00+00:00,63.24,,0.24,146.7,3.92,0.12,0.02,3,0.22,-0.866,57.44
sess_0057,2026-05-18T07:45:00+00:00,62.19,,0.25,167.71,3.11,0.11,0.03,3,0.25,-0.8315,57.45
sess_0057,2026-05-18T07:46:00+00:00,63.16,,0.22,161.34,3.55,0.12,0.02,3,0.23,-0.7934,57.46
sess_0057,2026-05-18T07:47:00+00:00,61.35,,0.28,174.17,3.34,0.12,0.02,3,0.22,-0.7518,57.47
sess_0057,2026-05-18T07:48:00+00:00,63.86,,0.31,154.14,4.03,0.12,0.02,3,0.26,-0.7071,57.48
sess_0057,2026-05-18T07:49:00+00:00,63.29,,0.23,159.84,3.32,0.11,0.02,3,0.23,-0.6593,57.49
sess_0057,2026-05-18T07:50:00+00:00,60.31,,0.22,180.67,2.8,0.13,0.02,2,0.26,-0.6088,57.5
sess_0057,2026-05-18T07:51:00+00:00,68.2,,0.24,169.86,5.52,0.12,0.02,3,0.26,-0.5556,57.51
sess_0057,2026-05-18T07:52:00+00:00,59.42,,0.24,158.57,3.4,0.12,0.02,3,0.21,-0.5,57.52
sess_0057,2026-05-18T07:53:00+00:00,61.78,,0.24,176.02,6.39,0.12,0.02,3,0.26,-0.4423,57.53
sess_0057,2026-05-18T07:54:00+00:00,63.99,,0.24,163.59,3.48,0.12,0.03,3,0.24,-0.3827,57.54
sess_0057,2026-05-18T07:55:00+00:00,61.52,,0.23,154.54,4.9,0.13,0.02,3,0.21,-0.3214,57.55
sess_0057,2026-05-18T07:56:00+00:00,61.7,,0.25,142.84,2.94,0.12,0.02,3,0.28,-0.2588,57.56
sess_0057,2026-05-18T07:57:00+00:00,63.1,,0.23,151.99,3.84,0.12,0.03,3,0.25,-0.1951,57.57
sess_0057,2026-05-18T07:58:00+00:00,67.67,,0.23,155.23,3.32,0.13,0.03,3,0.23,-0.1305,57.58
sess_0057,2026-05-18T07:59:00+00:00,64.35,,0.22,146.21,3.48,0.11,0.02,3,0.26,-0.0654,57.59
sess_0057,2026-05-18T08:00:00+00:00,65.2,,0.25,154.48,4.53,0.11,0.02,3,0.22,0.0,57.6
sess_0057,2026-05-18T08:01:00+00:00,63.61,,0.25,158.45,2.45,0.12,0.02,3,0.22,0.0654,57.61
sess_0057,2026-05-18T08:02:00+00:00,60.3,,0.2,150.47,4.16,0.12,0.02,3,0.22,0.1305,57.62
sess_0057,2026-05-18T08:03:00+00:00,64.42,,0.2,144.14,2.18,0.11,0.03,3,0.21,0.1951,57.63
sess_0057,2026-05-18T08:04:00+00:00,64.08,,0.24,149.01,4.8,0.11,0.02,3,0.25,0.2588,57.64
sess_0057,2026-05-18T08:05:00+00:00,65.05,,0.22,158.15,3.47,0.11,0.02,3,0.27,0.3214,57.65
sess_0057,2026-05-18T08:06:00+00:00,64.0,,0.23,165.31,3.12,0.12,0.03,3,0.2,0.3827,57.66
sess_0057,2026-05-18T08:07:00+00:00,64.71,,0.23,160.53,5.24,0.12,0.03,3,0.24,0.4423,57.67
sess_0057,2026-05-18T08:08:00+00:00,64.05,,0.27,152.31,5.13,0.12,0.03,3,0.26,0.5,57.68
sess_0057,2026-05-18T08:09:00+00:00,60.63,,0.24,156.01,2.4,0.11,0.02,3,0.21,0.5556,57.69
sess_0057,2026-05-18T08:10:00+00:00,64.55,,0.25,158.53,4.3,0.12,0.03,3,0.2,0.6088,57.7
sess_0057,2026-05-18T08:11:00+00:00,55.14,,0.25,144.91,5.33,0.12,0.02,3,0.22,0.6593,57.71
sess_0057,2026-05-18T08:12:00+00:00,61.43,,0.27,149.52,2.38,0.12,0.02,3,0.24,0.7071,57.72
sess_0057,2026-05-18T08:13:00+00:00,61.99,,0.23,167.11,2.16,0.12,0.02,3,0.21,0.7518,57.73
sess_0057,2026-05-18T08:14:00+00:00,60.6,,0.19,176.57,2.65,0.12,0.02,3,0.24,0.7934,57.74
sess_0057,2026-05-18T08:15:00+00:00,65.03,,0.23,146.91,4.6,0.13,0.02,2,0.25,0.8315,57.75
sess_0057,2026-05-18T08:16:00+00:00,66.23,,0.19,156.31,3.82,0.11,0.03,3,0.2,0.866,57.76
sess_0057,2026-05-18T08:17:00+00:00,63.9,,0.21,163.15,4.13,0.12,0.03,3,0.21,0.8969,57.77
sess_0057,2026-05-18T08:18:00+00:00,61.56,,0.25,162.74,5.11,0.12,0.02,3,0.27,0.9239,57.78
sess_0057,2026-05-18T08:19:00+00:00,63.66,,0.23,145.9,5.62,0.12,0.02,3,0.23,0.9469,57.79
sess_0057,2026-05-18T08:20:00+00:00,64.52,,0.26,172.85,3.73,0.12,0.02,3,0.23,0.9659,57.8
sess_0057,2026-05-18T08:21:00+00:00,62.95,,0.23,140.57,4.59,0.11,0.02,3,0.23,0.9808,57.81
sess_0057,2026-05-18T08:22:00+00:00,66.27,,0.25,153.27,2.54,0.12,0.03,3,0.23,0.9914,57.82
sess_0057,2026-05-18T08:23:00+00:00,69.67,,0.22,148.99,3.28,0.13,0.02,3,0.24,0.9979,57.83
sess_0057,2026-05-18T08:24:00+00:00,61.33,,0.2,167.93,2.6,0.11,0.02,3,0.26,1.0,57.84
sess_0057,2026-05-18T08:25:00+00:00,64.94,,0.2,149.97,3.13,0.12,0.03,3,0.2,0.9979,57.85
sess_0057,2026-05-18T08:26:00+00:00,63.96,,0.27,148.15,4.47,0.12,0.02,3,0.24,0.9914,57.86
sess_0057,2026-05-18T08:27:00+00:00,64.66,,0.25,163.49,3.33,0.12,0.02,3,0.22,0.9808,57.87
sess_0057,2026-05-18T08:28:00+00:00,62.89,,0.23,156.58,4.69,0.11,0.02,3,0.27,0.9659,57.88
sess_0057,2026-05-18T08:29:00+00:00,64.32,,0.22,155.8,4.56,0.13,0.02,2,0.22,0.9469,57.89
sess_0057,2026-05-18T08:30:00+00:00,60.51,,0.24,169.05,5.35,0.11,0.03,3,0.22,0.9239,57.9
sess_0057,2026-05-18T08:31:00+00:00,63.76,,0.25,148.28,2.86,0.12,0.02,3,0.18,0.8969,57.91
sess_0057,2026-05-18T08:32:00+00:00,64.32,,0.24,164.32,3.15,0.11,0.02,3,0.27,0.866,57.92
sess_0057,2026-05-18T08:33:00+00:00,64.74,,0.25,150.68,3.46,0.12,0.02,2,0.25,0.8315,57.93
sess_0057,2026-05-18T08:34:00+00:00,65.16,,0.21,170.43,2.8,0.12,0.02,3,0.26,0.7934,57.94
sess_0057,2026-05-18T08:35:00+00:00,65.16,,0.23,156.07,3.2,0.12,0.03,3,0.32,0.7518,57.95
sess_0057,2026-05-18T08:36:00+00:00,65.22,,0.22,171.77,4.29,0.11,0.02,3,0.22,0.7071,57.96
sess_0057,2026-05-18T08:37:00+00:00,65.1,,0.26,151.03,4.24,0.12,0.02,3,0.24,0.6593,57.97
sess_0057,2026-05-18T08:38:00+00:00,61.65,,0.24,153.49,2.46,0.12,0.02,3,0.25,0.6088,57.98
sess_0057,2026-05-18T08:39:00+00:00,68.1,,0.23,157.66,2.25,0.11,0.02,3,0.25,0.5556,57.99
sess_0058,2026-05-18T08:40:00+00:00,64.36,,0.23,164.17,4.59,0.1,0.02,3,0.24,0.5,58.0
sess_0058,2026-05-18T08:41:00+00:00,65.37,,0.21,158.03,3.92,0.12,0.02,3,0.27,0.4423,58.01
sess_0058,2026-05-18T08:42:00+00:00,60.83,,0.28,161.85,3.57,0.13,0.02,3,0.23,0.3827,58.02
sess_0058,2026-05-18T08:43:00+00:00,63.92,,0.22,165.59,4.22,0.12,0.02,3,0.28,0.3214,58.03
sess_0058,2026-05-18T08:44:00+00:00,60.66,,0.26,178.41,4.44,0.11,0.02,3,0.23,0.2588,58.04
sess_0058,2026-05-18T08:45:00+00:00,61.16,,0.21,172.77,6.13,0.12,0.03,3,0.21,0.1951,58.05
sess_0058,2026-05-18T08:46:00+00:00,60.75,,0.31,146.79,5.31,0.13,0.03,3,0.23,0.1305,58.06
sess_0058,2026-05-18T08:47:00+00:00,64.6,,0.24,166.65,3.07,0.11,0.03,3,0.22,0.0654,58.07
sess_0058,2026-05-18T08:48:00+00:00,63.72,,0.24,168.8,5.71,0.11,0.03,3,0.25,0.0,58.08
sess_0058,2026-05-18T08:49:00+00:00,63.16,,0.23,154.84,3.03,0.12,0.03,3,0.26,-0.0654,58.09
sess_0058,2026-05-18T08:50:00+00:00,60.4,,0.22,168.45,3.58,0.13,0.03,3,0.2,-0.1305,58.1
sess_0058,2026-05-18T08:51:00+00:00,63.95,,0.24,178.22,3.57,0.11,0.03,3,0.26,-0.1951,58.11
sess_0058,2026-05-18T08:52:00+00:00,65.1,,0.18,165.85,4.89,0.12,0.03,3,0.2,-0.2588,58.12
sess_0058,2026-05-18T08:53:00+00:00,60.69,,0.24,164.9,2.24,0.12,0.02,3,0.23,-0.3214,58.13
sess_0058,2026-05-18T08:54:00+00:00,63.14,,0.29,157.86,3.53,0.11,0.03,3,0.24,-0.3827,58.14
sess_0058,2026-05-18T08:55:00+00:00,60.44,,0.22,160.52,3.73,0.11,0.02,3,0.24,-0.4423,58.15
sess_0058,2026-05-18T08:56:00+00:00,61.86,,0.23,159.6,2.99,0.12,0.02,3,0.25,-0.5,58.16
sess_0058,2026-05-18T08:57:00+00:00,62.42,,0.24,159.19,2.71,0.12,0.02,3,0.21,-0.5556,58.17
sess_0058,2026-05-18T08:58:00+00:00,60.66,,0.25,165.18,4.17,0.12,0.02,3,0.2,-0.6088,58.18
sess_0058,2026-05-18T08:59:00+00:00,64.35,,0.25,148.69,6.67,0.12,0.02,3,0.23,-0.6593,58.19
sess_0058,2026-05-18T09:00:00+00:00,66.19,,0.22,143.61,5.36,0.11,0.03,3,0.18,-0.7071,58.2
sess_0058,2026-05-18T09:01:00+00:00,65.97,,0.25,138.08,5.4,0.11,0.02,3,0.26,-0.7518,58.21
sess_0058,2026-05-18T09:02:00+00:00,66.11,,0.2,151.81,4.32,0.11,0.03,3,0.22,-0.7934,58.22
sess_0058,2026-05-18T09:03:00+00:00,65.29,,0.21,165.74,4.61,0.13,0.02,3,0.26,-0.8315,58.23
sess_0058,2026-05-18T09:04:00+00:00,64.45,,0.25,168.52,3.99,0.11,0.02,3,0.22,-0.866,58.24
sess_0058,2026-05-18T09:05:00+00:00,61.57,,0.26,158.28,3.61,0.12,0.02,3,0.29,-0.8969,58.25
sess_0058,2026-05-18T09:06:00+00:00,66.13,,0.23,161.75,2.72,0.12,0.02,3,0.25,-0.9239,58.26
sess_0058,2026-05-18T09:07:00+00:00,60.83,,0.24,155.07,4.26,0.11,0.02,3,0.2,-0.9469,58.27
sess_0058,2026-05-18T09:08:00+00:00,65.7,,0.24,158.9,4.26,0.12,0.03,3,0.25,-0.9659,58.28
sess_0058,2026-05-18T09:09:00+00:00,60.43,,0.22,152.56,4.56,0.13,0.02,3,0.22,-0.9808,58.29
sess_0058,2026-05-18T09:10:00+00:00,60.87,,0.23,162.11,4.96,0.12,0.02,3,0.24,-0.9914,58.3
sess_0058,2026-05-18T09:11:00+00:00,65.86,,0.21,170.78,1.42,0.12,0.02,3,0.22,-0.9979,58.31
sess_0058,2026-05-18T09:12:00+00:00,60.52,,0.21,164.81,2.0,0.12,0.02,3,0.25,-1.0,58.32
sess_0058,2026-05-18T09:13:00+00:00,62.79,,0.25,147.75,2.8,0.13,0.02,3,0.25,-0.9979,58.33
sess_0058,2026-05-18T09:14:00+00:00,64.79,,0.24,152.59,1.68,0.12,0.03,3,0.26,-0.9914,58.34
sess_0058,2026-05-18T09:15:00+00:00,61.78,,0.21,159.54,4.35,0.11,0.02,3,0.23,-0.9808,58.35
sess_0058,2026-05-18T09:16:00+00:00,68.58,,0.21,151.09,2.99,0.12,0.02,3,0.22,-0.9659,58.36
sess_0058,2026-05-18T09:17:00+00:00,63.62,,0.22,162.01,3.19,0.12,0.03,2,0.24,-0.9469,58.37
sess_0058,2026-05-18T09:18:00+00:00,64.52,,0.2,154.87,3.14,0.11,0.02,3,0.25,-0.9239,58.38
sess_0058,2026-05-18T09:19:00+00:00,62.59,,0.3,164.06,2.87,0.13,0.02,3,0.19,-0.8969,58.39
sess_0058,2026-05-18T09:20:00+00:00,65.88,,0.21,165.09,3.21,0.11,0.02,3,0.25,-0.866,58.4
sess_0058,2026-05-18T09:21:00+00:00,59.93,,0.25,154.6,5.28,0.12,0.02,3,0.21,-0.8315,58.41
sess_0058,2026-05-18T09:22:00+00:00,60.04,,0.25,144.91,3.46,0.11,0.02,3,0.25,-0.7934,58.42
sess_0058,2026-05-18T09:23:00+00:00,62.51,,0.22,157.98,3.14,0.12,0.03,3,0.24,-0.7518,58.43
sess_0058,2026-05-18T09:24:00+00:00,63.46,,0.24,161.39,4.63,0.11,0.02,3,0.23,-0.7071,58.44
sess_0058,2026-05-18T09:25:00+00:00,60.34,,0.25,166.5,2.04,0.12,0.02,3,0.23,-0.6593,58.45
sess_0058,2026-05-18T09:26:00+00:00,66.89,,0.25,154.71,4.77,0.12,0.02,3,0.25,-0.6088,58.46
sess_0058,2026-05-18T09:27:00+00:00,69.02,,0.24,148.89,7.03,0.12,0.02,3,0.2,-0.5556,58.47
sess_0058,2026-05-18T09:28:00+00:00,64.79,,0.26,163.28,2.69,0.12,0.02,2,0.23,-0.5,58.48
sess_0058,2026-05-18T09:29:00+00:00,64.21,,0.2,167.79,1.99,0.12,0.02,3,0.25,-0.4423,58.49
sess_0058,2026-05-18T09:30:00+00:00,62.36,,0.25,164.14,5.21,0.12,0.03,3,0.24,-0.3827,58.5
sess_0058,2026-05-18T09:31:00+00:00,64.37,,0.26,158.98,4.6,0.12,0.02,3,0.2,-0.3214,58.51
sess_0058,2026-05-18T09:32:00+00:00,61.54,,0.26,154.46,4.75,0.11,0.02,3,0.26,-0.2588,58.52
sess_0058,2026-05-18T09:33:00+00:00,61.98,,0.23,162.72,1.85,0.11,0.02,3,0.22,-0.1951,58.53
sess_0058,2026-05-18T09:34:00+00:00,63.24,,0.27,166.37,6.13,0.12,0.03,3,0.25,-0.1305,58.54
sess_0058,2026-05-18T09:35:00+00:00,58.82,,0.28,150.09,4.97,0.12,0.02,3,0.25,-0.0654,58.55
sess_0058,2026-05-18T09:36:00+00:00,58.47,,0.26,173.0,4.3,0.12,0.02,3,0.27,0.0,58.56
sess_0058,2026-05-18T09:37:00+00:00,64.96,,0.24,166.15,4.09,0.12,0.02,3,0.23,0.0654,58.57
sess_0058,2026-05-18T09:38:00+00:00,62.95,,0.23,165.69,4.73,0.11,0.02,3,0.22,0.1305,58.58
sess_0058,2026-05-18T09:39:00+00:00,64.21,,0.25,150.05,3.22,0.12,0.02,3,0.25,0.1951,58.59
sess_0058,2026-05-18T09:40:00+00:00,66.32,,0.31,157.4,4.38,0.11,0.02,3,0.27,0.2588,58.6
sess_0058,2026-05-18T09:41:00+00:00,63.95,,0.25,162.87,6.24,0.12,0.02,3,0.28,0.3214,58.61
